chr1	1299906	1299972	2	2	1	29	0	68
chr1	1300069	1300157	2	2	1	51	0	45
chr1	1300203	1300508	2	2	1	75	0	45
chr1	1300693	1301987	2	2	1	56	0	59
chr1	1302047	1302921	2	2	1	61	0	54
chr1	1302976	1303131	2	2	0	2	0	54
chr1	1302976	1303161	2	2	1	65	0	54
chr1	1303282	1304085	2	2	1	18	0	42
chr1	1304144	1307768	2	2	1	2	0	20
chr1	1308721	1308914	1	1	1	18	0	58
chr1	1308973	1309085	1	1	1	35	0	58
chr1	1309274	1309453	1	1	1	47	0	73
chr1	1309604	1309680	1	1	1	13	0	57
chr1	1309604	1309705	1	1	1	2	0	17
chr1	1309852	1310633	1	1	1	17	2	55
chr1	1310689	1310787	1	1	0	3	2	55
chr1	1310689	1310839	1	1	0	0	2	38
chr1	1310689	1310908	1	1	1	42	0	55
chr1	1310840	1310908	1	1	0	1	0	52
chr1	1311072	1311329	1	1	1	44	0	73
chr1	1311925	1312017	2	2	1	81	0	73
chr1	1312078	1312225	2	2	0	6	0	39
chr1	1312148	1312225	2	2	1	58	0	73
chr1	1312369	1312439	2	2	1	85	0	62
chr1	1312369	1312635	2	2	0	1	0	65
chr1	1312502	1312592	2	2	1	98	0	62
chr1	1312701	1312786	2	2	1	75	0	73
chr1	1312950	1313034	2	2	1	118	0	69
chr1	1313125	1313508	2	2	1	119	0	71
chr1	1313593	1313731	2	2	1	113	0	72
chr1	1313922	1314300	2	2	1	85	0	65
chr1	1314366	1314823	2	2	1	93	0	66
chr1	1314963	1315403	2	2	1	136	0	36
chr1	1315439	1315519	2	2	1	119	0	35
chr1	1315619	1319295	2	2	1	111	0	73
chr1	1315619	1324580	2	2	1	1	0	30
chr1	1319525	1320455	2	2	1	62	0	69
chr1	1319525	1324580	2	2	1	2	0	29
chr1	1320530	1320995	2	2	1	34	0	71
chr1	1321094	1324580	2	2	1	29	0	73
chr1	1325103	1326835	1	1	1	34	0	62
chr1	1325103	1327240	1	1	1	17	0	73
chr1	1327033	1327240	1	1	1	39	0	73
chr1	1331939	1332023	1	1	1	2	0	15
chr1	1336516	1337017	2	2	1	2	0	39
chr1	1336516	1337976	2	2	1	65	3	68
chr1	1338184	1338264	2	2	0	1	0	72
chr1	1338184	1338268	2	2	1	87	3	63
chr1	1338437	1338521	2	2	1	91	0	75
chr1	1338654	1339286	2	2	1	5	0	41
chr1	1338654	1339361	2	2	1	94	0	72
chr1	1339440	1339581	2	2	1	138	0	68
chr1	1339650	1339735	2	2	1	97	0	68
chr1	1339813	1340037	2	2	1	59	0	73
chr1	1340178	1340246	2	2	1	59	0	70
chr1	1340317	1340409	2	2	1	80	0	71
chr1	1340504	1341666	2	2	1	70	0	67
chr1	1341806	1342052	2	2	1	102	0	74
chr1	1342157	1342362	2	2	1	75	0	74
chr1	1342485	1342688	2	2	1	115	0	71
chr1	1342759	1348895	2	2	1	81	0	70
chr1	1353034	1353847	2	2	0	1	0	75
chr1	1353333	1353847	2	2	1	4	0	74
chr1	1353630	1353847	2	2	1	582	0	75
chr1	1353929	1354029	2	2	1	563	0	75
chr1	1353947	1354029	2	2	1	7	0	73
chr1	1354103	1354192	2	2	0	1	0	40
chr1	1354107	1354192	2	2	1	352	0	40
chr1	1354233	1354353	2	2	1	191	0	41
chr1	1354510	1354681	2	2	1	123	1	73
chr1	1355077	1355262	1	1	0	3	0	27
chr1	1355153	1355243	2	2	1	106	1	75
chr1	1355346	1355449	2	2	1	136	1	74
chr1	1355346	1356680	2	2	1	27	0	24
chr1	1355741	1357213	1	1	0	14	0	29
chr1	1355753	1356680	2	2	1	265	1	34
chr1	1356705	1357124	2	2	0	1	0	16
chr1	1356705	1358455	2	2	1	289	0	25
chr1	1373903	1373999	2	2	1	206	0	74
chr1	1374446	1374704	2	2	1	266	0	75
chr1	1374591	1374704	2	2	1	8	0	47
chr1	1374791	1374996	2	2	1	52	0	74
chr1	1374791	1375074	2	2	1	28	0	74
chr1	1374791	1375153	2	2	1	174	0	71
chr1	1374791	1375174	2	2	0	5	0	28
chr1	1382428	1382618	1	1	0	0	2	36
chr1	1387583	1387776	2	2	1	29	0	67
chr1	1387870	1387953	2	2	1	44	0	75
chr1	1388066	1390229	2	2	1	32	0	69
chr1	1390372	1390458	2	2	1	40	0	65
chr1	1390564	1390765	2	2	1	47	0	59
chr1	1390866	1393395	2	2	1	30	0	65
chr1	1392804	1393395	2	2	1	93	0	67
chr1	1393461	1395393	2	2	1	117	0	65
chr1	1395515	1398232	2	2	1	88	0	75
chr1	1398343	1398596	2	2	1	43	0	62
chr1	1398672	1399018	2	2	1	45	0	74
chr1	1399690	1400157	1	1	1	5	0	51
chr1	1400250	1400604	1	1	1	2	0	52
chr1	1400304	1400604	1	1	1	24	0	62
chr1	1400473	1401242	1	1	1	0	4	3
chr1	1402257	1402461	2	2	0	1	0	41
chr1	1402257	1405802	2	2	0	1	0	21
chr1	1402257	1405808	2	2	1	575	0	74
chr1	1402602	1405808	2	2	1	3	0	46
chr1	1405887	1406225	2	2	1	8	0	58
chr1	1405887	1406908	2	2	1	516	0	71
chr1	1407020	1407130	2	2	1	348	0	73
chr1	1419550	1420796	2	2	1	6	0	53
chr1	1419550	1420815	2	2	1	1	0	10
chr1	1420593	1420796	2	2	1	1	0	14
chr1	1421006	1421132	2	2	1	3	0	25
chr1	1426386	1427553	1	1	1	1	0	41
chr1	1434072	1434535	1	1	0	1	0	42
chr1	1434585	1434918	2	2	0	11	0	65
chr1	1434651	1435070	1	1	0	1	0	44
chr1	1435822	1436926	1	1	1	26	0	73
chr1	1435822	1437321	1	1	1	2	0	45
chr1	1437485	1439080	1	1	1	139	0	74
chr1	1455917	1456224	1	1	1	0	28	37
chr1	1456350	1457128	1	1	1	0	25	47
chr1	1470770	1516011	1	1	0	0	2	22
chr1	1472090	1477273	1	1	1	1	0	6
chr1	1477351	1478643	1	1	1	6	19	66
chr1	1478746	1479048	1	1	1	3	48	60
chr1	1479109	1480866	1	1	1	3	35	60
chr1	1480937	1482137	1	1	1	5	15	66
chr1	1482304	1482544	1	1	1	14	0	62
chr1	1482615	1485015	1	1	1	13	0	55
chr1	1485172	1485781	1	1	1	2	0	37
chr1	1485839	1486109	1	1	1	10	0	47
chr1	1486236	1486543	1	1	1	8	14	63
chr1	1486669	1487862	1	1	1	9	14	52
chr1	1487915	1489203	1	1	1	9	0	38
chr1	1489275	1490256	1	1	1	10	0	66
chr1	1490425	1490562	1	1	1	3	0	59
chr1	1490672	1495484	1	1	1	9	0	74
chr1	1505192	1516011	1	1	0	3	0	22
chr1	1511154	1516011	1	1	0	0	2	22
chr1	1512474	1516011	1	1	1	4	1	36
chr1	1516089	1517310	1	1	1	14	22	72
chr1	1517413	1517715	1	1	1	6	50	60
chr1	1517776	1518920	1	1	1	7	36	60
chr1	1518991	1520140	1	1	1	23	20	66
chr1	1520307	1520547	1	1	1	37	32	70
chr1	1520618	1522743	1	1	1	56	0	71
chr1	1522900	1523510	1	1	1	69	0	57
chr1	1523568	1523838	1	1	1	72	0	57
chr1	1523965	1524272	1	1	1	76	28	74
chr1	1524398	1525239	1	1	1	50	25	52
chr1	1525292	1526460	1	1	1	68	11	53
chr1	1526532	1527694	1	1	1	80	24	71
chr1	1527810	1529222	1	1	0	6	0	61
chr1	1527863	1529222	1	1	1	56	0	75
chr1	1529332	1533925	1	1	1	40	0	71
chr1	1535508	1535588	2	2	1	47	0	68
chr1	1535798	1539683	2	2	1	47	0	71
chr1	1539791	1540289	2	2	1	25	0	60
chr1	1542168	1543868	2	2	1	647	0	75
chr1	1543988	1544862	2	2	1	774	0	75
chr1	1545003	1564772	2	2	1	586	0	75
chr1	1564917	1574477	2	2	1	180	0	75
chr1	1564917	1575304	2	2	0	1	0	60
chr1	1615634	1616507	1	1	1	1	0	74
chr1	1616101	1616507	1	1	1	1	0	34
chr1	1616615	1623388	1	1	1	1	0	72
chr1	1616615	1623430	1	1	1	1	0	31
chr1	1623483	1623773	1	1	1	4	0	11
chr1	1623680	1623773	1	1	1	4	0	70
chr1	1623700	1623773	1	1	1	9	0	69
chr1	1623946	1624794	1	1	1	15	0	66
chr1	1624902	1624990	1	1	1	45	0	70
chr1	1625186	1625285	1	1	1	43	0	67
chr1	1625378	1625649	2	2	0	3	0	52
chr1	1625429	1625545	1	1	1	36	0	72
chr1	1625429	1625557	1	1	1	5	0	64
chr1	1625429	1626649	1	1	1	16	0	71
chr1	1625654	1626649	1	1	1	24	0	66
chr1	1626755	1626836	1	1	1	15	0	68
chr1	1627000	1627073	1	1	1	31	0	72
chr1	1627208	1627295	1	3	1	45	0	73
chr1	1627445	1627672	1	1	1	20	0	64
chr1	1627830	1628018	1	1	1	22	0	68
chr1	1628180	1628272	1	1	1	33	0	75
chr1	1628400	1628488	1	1	1	22	0	74
chr1	1628723	1629132	1	1	1	7	0	34
chr1	1629312	1629384	1	1	1	5	0	56
chr1	1629567	1629638	1	1	1	6	0	30
chr1	1629705	1630291	1	1	1	16	0	67
chr1	1632375	1632782	1	1	1	1	0	55
chr1	1633356	1633747	1	1	1	0	2	4
chr1	1633913	1633988	1	1	1	0	4	54
chr1	1634100	1634201	1	1	1	2	2	48
chr1	1635857	1635936	2	2	1	9	53	72
chr1	1636127	1636332	2	2	1	45	38	75
chr1	1636482	1636681	2	2	1	63	0	73
chr1	1636799	1636896	2	2	1	39	0	54
chr1	1637005	1637080	2	2	1	74	0	71
chr1	1637203	1637407	2	2	1	137	6	74
chr1	1637514	1637761	2	2	1	213	30	75
chr1	1637529	1637761	2	2	0	1	0	30
chr1	1637884	1638499	2	2	1	188	141	72
chr1	1638591	1640276	2	2	1	93	187	75
chr1	1640447	1641047	2	2	0	0	10	66
chr1	1640447	1708179	2	2	0	0	10	66
chr1	1640453	1641047	2	2	1	19	319	67
chr1	1641111	1641661	2	2	0	0	6	40
chr1	1641111	1708793	2	2	0	0	6	40
chr1	1641114	1641661	2	2	1	0	162	66
chr1	1641821	1641905	2	2	1	2	82	72
chr1	1641996	1642385	2	2	0	0	1	75
chr1	1642002	1642346	2	2	1	6	6	28
chr1	1642002	1642385	2	2	1	42	159	74
chr1	1642509	1645125	2	2	1	28	52	64
chr1	1642509	1649498	2	2	1	1	0	71
chr1	1642509	1652438	2	2	0	2	0	68
chr1	1642509	1719357	2	2	0	0	3	56
chr1	1645263	1649498	2	2	1	162	44	74
chr1	1649638	1652438	2	2	1	152	0	73
chr1	1649638	1652468	2	2	0	5	0	67
chr1	1652567	1655368	2	2	1	129	36	72
chr1	1655485	1657255	2	2	1	8	0	68
chr1	1655485	1657374	2	2	1	93	40	72
chr1	1657303	1657374	2	2	1	2	0	47
chr1	1657499	1658913	2	2	1	34	0	69
chr1	1659453	1662330	1	1	1	2	0	36
chr1	1660112	1668326	2	2	1	0	5	75
chr1	1663309	1729218	1	1	0	0	8	73
chr1	1663553	1729462	2	2	0	1	1	42
chr1	1666020	1668326	2	2	1	94	1	72
chr1	1668473	1669663	2	2	1	67	10	72
chr1	1668473	1675462	2	2	1	3	10	62
chr1	1669737	1670097	2	2	1	85	18	54
chr1	1670152	1671508	2	2	1	67	8	55
chr1	1671630	1675462	2	2	1	52	8	68
chr1	1675591	1676063	2	2	1	15	59	70
chr1	1676200	1676377	2	2	1	7	33	58
chr1	1676847	1690975	2	2	1	5	3	64
chr1	1676847	1692448	2	2	1	5	0	48
chr1	1693023	1746108	1	1	0	2	0	61
chr1	1700515	1700906	1	1	1	0	2	4
chr1	1701072	1701147	1	1	1	0	4	54
chr1	1701259	1701360	1	1	1	0	2	22
chr1	1703000	1703079	2	2	1	0	53	72
chr1	1703270	1703475	2	2	1	1	38	75
chr1	1703625	1703823	2	2	1	7	0	47
chr1	1703941	1704038	2	2	1	23	0	63
chr1	1704147	1704222	2	2	1	16	0	70
chr1	1704345	1704549	2	2	1	31	0	58
chr1	1704656	1704903	2	2	1	24	0	72
chr1	1705026	1705641	2	2	1	27	75	69
chr1	1705733	1707408	2	2	1	22	68	74
chr1	1705733	1707524	2	2	1	8	0	53
chr1	1707579	1708179	2	2	0	0	10	66
chr1	1707585	1708179	2	2	1	8	317	67
chr1	1707600	1708179	2	2	1	3	0	66
chr1	1708243	1708793	2	2	0	0	6	40
chr1	1708246	1708793	2	2	1	6	162	66
chr1	1708953	1709037	2	2	1	0	82	72
chr1	1709128	1709517	2	2	0	0	1	75
chr1	1709134	1709478	2	2	1	0	6	28
chr1	1709134	1709517	2	2	1	0	159	74
chr1	1709641	1712263	2	2	1	29	112	73
chr1	1709641	1719357	2	2	0	0	3	56
chr1	1712401	1716345	2	2	1	32	86	74
chr1	1716479	1719327	2	2	1	30	0	71
chr1	1716479	1719357	2	2	1	16	0	59
chr1	1719456	1721595	2	2	1	38	0	73
chr1	1721712	1722707	2	2	1	50	40	73
chr1	1722832	1724257	2	2	1	20	1	75
chr1	1725423	1734689	2	2	1	0	5	75
chr1	1734836	1738320	2	2	1	0	7	55
chr1	1738449	1738921	2	2	1	11	59	70
chr1	1739058	1739235	2	2	1	16	33	54
chr1	1739705	1744250	2	2	1	2	1	60
chr1	1739705	1745723	2	2	1	0	5	11
chr1	1744669	1745723	2	2	1	1	0	38
chr1	1753061	1753566	2	2	1	134	0	71
chr1	1753061	1754050	2	2	0	4	0	32
chr1	1753061	1754283	2	2	0	2	0	42
chr1	1753650	1754050	2	2	1	106	0	74
chr1	1753650	1754283	2	2	1	2	0	4
chr1	1754209	1754283	2	2	1	165	0	71
chr1	1754384	1754543	2	2	1	186	0	75
chr1	1754699	1755373	2	2	1	194	0	75
chr1	1754699	1756257	2	2	1	1	0	45
chr1	1755477	1756257	2	2	1	244	0	72
chr1	1756344	1756502	2	2	1	254	0	74
chr1	1756609	1757180	2	4	1	143	0	74
chr1	1757311	1761951	2	2	1	140	0	74
chr1	1762036	1765227	2	2	1	174	0	74
chr1	1765447	1778288	2	2	1	37	0	68
chr1	1765447	1779904	2	2	1	13	0	72
chr1	1785729	1785787	1	3	0	7	0	30
chr1	1787054	1787321	2	2	1	1130	4	75
chr1	1787054	1787325	2	2	0	88	0	74
chr1	1787438	1789052	2	2	1	1128	4	74
chr1	1789270	1790394	2	2	1	1029	0	75
chr1	1790597	1793244	2	2	1	1988	8	70
chr1	1793312	1804418	2	2	1	1917	6	67
chr1	1804582	1806474	2	2	1	2120	18	70
chr1	1806539	1815755	2	2	1	2075	18	66
chr1	1806539	1825396	2	2	1	3	0	59
chr1	1815863	1817836	2	2	1	1695	0	39
chr1	1815863	1825396	2	2	1	17	0	73
chr1	1817876	1821124	2	2	0	2	0	39
chr1	1817876	1825396	2	2	1	1675	0	40
chr1	1821316	1825396	2	2	0	3	0	33
chr1	1825500	1839189	2	2	1	820	0	51
chr1	1825500	1852569	2	2	0	1	0	38
chr1	1825500	1890819	2	2	1	54	0	66
chr1	1832483	1839189	2	2	0	3	0	27
chr1	1839239	1839628	2	2	1	3	0	49
chr1	1839239	1847877	2	2	1	13	0	49
chr1	1839239	1852569	2	2	1	33	0	49
chr1	1839239	1853151	2	2	1	44	0	49
chr1	1839239	1879786	2	2	1	34	0	49
chr1	1839239	1889963	2	2	1	1	0	49
chr1	1839239	1890363	2	2	1	12	0	49
chr1	1839239	1890819	2	2	1	398	0	49
chr1	1848037	1848460	2	2	1	19	0	69
chr1	1848530	1853151	2	2	1	1	0	8
chr1	1848530	1890819	2	2	0	1	0	29
chr1	1852681	1853151	2	2	1	18	0	70
chr1	1852681	1890363	2	2	0	8	0	27
